rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
475,gpt-4-1-nano,github-models,openai/gpt-4.1-nano,32.599999999999994,,,0.0,0.0,1,rate_limited,32.599999999999994
476,gpt-4-1-mini,github-models,openai/gpt-4.1-mini,31.359111953008014,,,0.0,0.0,1,rate_limited,31.359111953008014
477,gpt-4o-mini,github-models,openai/gpt-4o-mini,23.400000000000002,,,0.0,0.0,1,rate_limited,23.400000000000002
478,gpt-4o,github-models,openai/gpt-4o,21.619999999999997,,,0.0,0.0,1,rate_limited,21.619999999999997
479,gpt-4o,github-copilot,gpt-4o,21.619999999999997,,,0.0,0.0,1,rate_limited,21.619999999999997
480,ai21-labs-ai21-jamba-1-5-large,github-models,ai21-labs/ai21-jamba-1.5-large,,,,0.0,0.0,1,rate_limited,
481,ai21-labs-ai21-jamba-1-5-mini,github-models,ai21-labs/ai21-jamba-1.5-mini,,,,0.0,0.0,1,rate_limited,
482,claude-opus-41,github-copilot,claude-opus-41,,,,0.0,0.0,1,rate_limited,
483,cohere-command-a,github-models,cohere/cohere-command-a,,,,0.0,0.0,1,rate_limited,
484,cohere-command-r,github-models,cohere/cohere-command-r,,,,0.0,0.0,1,rate_limited,
485,cohere-command-r-08-2024,github-models,cohere/cohere-command-r-08-2024,,,,0.0,0.0,1,rate_limited,
486,cohere-command-r-plus,github-models,cohere/cohere-command-r-plus,,,,0.0,0.0,1,rate_limited,
487,cohere-command-r-plus-08-2024,github-models,cohere/cohere-command-r-plus-08-2024,,,,0.0,0.0,1,rate_limited,
488,core42-jais-30b-chat,github-models,core42/jais-30b-chat,,,,0.0,0.0,1,rate_limited,
489,deepseek-deepseek-r1,github-models,deepseek/deepseek-r1,,,,0.0,0.0,1,rate_limited,
490,deepseek-deepseek-r1-0528,github-models,deepseek/deepseek-r1-0528,,,,0.0,0.0,1,rate_limited,
491,deepseek-deepseek-v3-0324,github-models,deepseek/deepseek-v3-0324,,,,0.0,0.0,1,rate_limited,
492,gemini-3-1-pro-preview,github-copilot,gemini-3.1-pro-preview,,,,0.0,0.0,1,rate_limited,
493,gpt-5-3-codex,github-copilot,gpt-5.3-codex,,,,0.0,0.0,1,rate_limited,
494,gpt-5-4,github-copilot,gpt-5.4,,,,0.0,0.0,1,rate_limited,
495,meta-llama-3-2-11b-vision-instruct,github-models,meta/llama-3.2-11b-vision-instruct,,,,0.0,0.0,1,rate_limited,
496,meta-llama-3-2-90b-vision-instruct,github-models,meta/llama-3.2-90b-vision-instruct,,,,0.0,0.0,1,rate_limited,
497,meta-llama-3-3-70b-instruct,github-models,meta/llama-3.3-70b-instruct,,,,0.0,0.0,1,rate_limited,
498,meta-llama-4-maverick-17b-128e-instruct-fp8,github-models,meta/llama-4-maverick-17b-128e-instruct-fp8,,,,0.0,0.0,1,rate_limited,
499,meta-llama-4-scout-17b-16e-instruct,github-models,meta/llama-4-scout-17b-16e-instruct,,,,0.0,0.0,1,rate_limited,
500,meta-meta-llama-3-1-405b-instruct,github-models,meta/meta-llama-3.1-405b-instruct,,,,0.0,0.0,1,rate_limited,
501,meta-meta-llama-3-1-70b-instruct,github-models,meta/meta-llama-3.1-70b-instruct,,,,0.0,0.0,1,rate_limited,
502,meta-meta-llama-3-1-8b-instruct,github-models,meta/meta-llama-3.1-8b-instruct,,,,0.0,0.0,1,rate_limited,
503,meta-meta-llama-3-70b-instruct,github-models,meta/meta-llama-3-70b-instruct,,,,0.0,0.0,1,rate_limited,
504,meta-meta-llama-3-8b-instruct,github-models,meta/meta-llama-3-8b-instruct,,,,0.0,0.0,1,rate_limited,
505,microsoft-mai-ds-r1,github-models,microsoft/mai-ds-r1,,,,0.0,0.0,1,rate_limited,
506,microsoft-phi-3-5-mini-instruct,github-models,microsoft/phi-3.5-mini-instruct,,,,0.0,0.0,1,rate_limited,
507,microsoft-phi-3-5-moe-instruct,github-models,microsoft/phi-3.5-moe-instruct,,,,0.0,0.0,1,rate_limited,
508,microsoft-phi-3-5-vision-instruct,github-models,microsoft/phi-3.5-vision-instruct,,,,0.0,0.0,1,rate_limited,
509,microsoft-phi-3-medium-128k-instruct,github-models,microsoft/phi-3-medium-128k-instruct,,,,0.0,0.0,1,rate_limited,
510,microsoft-phi-3-medium-4k-instruct,github-models,microsoft/phi-3-medium-4k-instruct,,,,0.0,0.0,1,rate_limited,
511,microsoft-phi-3-mini-128k-instruct,github-models,microsoft/phi-3-mini-128k-instruct,,,,0.0,0.0,1,rate_limited,
512,microsoft-phi-3-mini-4k-instruct,github-models,microsoft/phi-3-mini-4k-instruct,,,,0.0,0.0,1,rate_limited,
513,microsoft-phi-3-small-128k-instruct,github-models,microsoft/phi-3-small-128k-instruct,,,,0.0,0.0,1,rate_limited,
514,microsoft-phi-3-small-8k-instruct,github-models,microsoft/phi-3-small-8k-instruct,,,,0.0,0.0,1,rate_limited,
515,microsoft-phi-4,github-models,microsoft/phi-4,,,,0.0,0.0,1,rate_limited,
516,microsoft-phi-4-mini-instruct,github-models,microsoft/phi-4-mini-instruct,,,,0.0,0.0,1,rate_limited,
517,microsoft-phi-4-mini-reasoning,github-models,microsoft/phi-4-mini-reasoning,,,,0.0,0.0,1,rate_limited,
518,microsoft-phi-4-multimodal-instruct,github-models,microsoft/phi-4-multimodal-instruct,,,,0.0,0.0,1,rate_limited,
519,microsoft-phi-4-reasoning,github-models,microsoft/phi-4-reasoning,,,,0.0,0.0,1,rate_limited,
520,mistral-ai-codestral-2501,github-models,mistral-ai/codestral-2501,,,,0.0,0.0,1,rate_limited,
521,mistral-ai-ministral-3b,github-models,mistral-ai/ministral-3b,,,,0.0,0.0,1,rate_limited,
522,mistral-ai-mistral-large-2411,github-models,mistral-ai/mistral-large-2411,,,,0.0,0.0,1,rate_limited,
523,mistral-ai-mistral-medium-2505,github-models,mistral-ai/mistral-medium-2505,,,,0.0,0.0,1,rate_limited,
524,mistral-ai-mistral-nemo,github-models,mistral-ai/mistral-nemo,,,,0.0,0.0,1,rate_limited,
525,mistral-ai-mistral-small-2503,github-models,mistral-ai/mistral-small-2503,,,,0.0,0.0,1,rate_limited,
526,o1-mini,github-models,openai/o1-mini,,,,0.0,0.0,1,rate_limited,
527,o1-preview,github-models,openai/o1-preview,,,,0.0,0.0,1,rate_limited,
