rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
2646,fireworks-ai-accounts-fireworks-models-whisper-v3,fireworks_ai,fireworks_ai/accounts/fireworks/models/whisper-v3,,,,0.0,0.0,1,high,
2647,fireworks-ai-accounts-fireworks-models-whisper-v3-turbo,fireworks_ai,fireworks_ai/accounts/fireworks/models/whisper-v3-turbo,,,,0.0,0.0,1,high,
2648,fireworks-ai-accounts-fireworks-models-yi-34b,fireworks_ai,fireworks_ai/accounts/fireworks/models/yi-34b,,,,9e-07,9e-07,0,,
2649,fireworks-ai-accounts-fireworks-models-yi-34b-200k-capybara,fireworks_ai,fireworks_ai/accounts/fireworks/models/yi-34b-200k-capybara,,,,9e-07,9e-07,0,,
2650,fireworks-ai-accounts-fireworks-models-yi-34b-chat,fireworks_ai,fireworks_ai/accounts/fireworks/models/yi-34b-chat,,,,9e-07,9e-07,0,,
2651,fireworks-ai-accounts-fireworks-models-yi-6b,fireworks_ai,fireworks_ai/accounts/fireworks/models/yi-6b,,,,2e-07,2e-07,0,,
2652,fireworks-ai-accounts-fireworks-models-yi-large,fireworks_ai,fireworks_ai/accounts/fireworks/models/yi-large,,,,3e-06,3e-06,0,,
2653,fireworks-ai-accounts-fireworks-models-zephyr-7b-beta,fireworks_ai,fireworks_ai/accounts/fireworks/models/zephyr-7b-beta,,,,2e-07,2e-07,0,,
2654,fireworks-ai-default,fireworks_ai,fireworks-ai-default,,,,0.0,0.0,1,high,
2655,fireworks-ai-embedding-150m-to-350m,fireworks_ai-embedding-models,fireworks-ai-embedding-150m-to-350m,,,,1.6e-08,0.0,0,,
2656,fireworks-ai-embedding-up-to-150m,fireworks_ai-embedding-models,fireworks-ai-embedding-up-to-150m,,,,8e-09,0.0,0,,
2657,fireworks-ai-glm-4p7,fireworks_ai,fireworks_ai/glm-4p7,,,,6e-07,2.2e-06,0,,
2658,fireworks-ai-kimi-k2p5,fireworks_ai,fireworks_ai/kimi-k2p5,,,,6e-07,3e-06,0,,
2659,fireworks-ai-minimax-m2p1,fireworks_ai,fireworks_ai/minimax-m2p1,,,,3e-07,1.2e-06,0,,
2660,fireworks-ai-moe-up-to-56b,fireworks_ai,fireworks-ai-moe-up-to-56b,,,,5e-07,5e-07,0,,
2661,fireworks-ai-nomic-ai-nomic-embed-text-v1,fireworks_ai-embedding-models,fireworks_ai/nomic-ai/nomic-embed-text-v1,,,,8e-09,0.0,0,,
2662,fireworks-ai-nomic-ai-nomic-embed-text-v1-5,fireworks_ai-embedding-models,fireworks_ai/nomic-ai/nomic-embed-text-v1.5,,,,8e-09,0.0,0,,
2663,fireworks-ai-thenlper-gte-base,fireworks_ai-embedding-models,fireworks_ai/thenlper/gte-base,,,,8e-09,0.0,0,,
2664,fireworks-ai-thenlper-gte-large,fireworks_ai-embedding-models,fireworks_ai/thenlper/gte-large,,,,1.6e-08,0.0,0,,
2665,fireworks-ai-up-to-4b,fireworks_ai,fireworks-ai-up-to-4b,,,,2e-07,2e-07,0,,
2666,fireworks-ai-whereisai-uae-large-v1,fireworks_ai-embedding-models,fireworks_ai/WhereIsAI/UAE-Large-V1,,,,1.6e-08,0.0,0,,
2667,free,openrouter,openrouter/free,,,,0.0,0.0,1,high,
2668,friendliai-meta-llama-3-1-70b-instruct,friendliai,friendliai/meta-llama-3.1-70b-instruct,,,,6e-07,6e-07,0,,
2669,friendliai-meta-llama-3-1-8b-instruct,friendliai,friendliai/meta-llama-3.1-8b-instruct,,,,1e-07,1e-07,0,,
2670,ft,text-completion-openai,ft:babbage-002,,,,1.6e-06,1.6e-06,0,,
2671,ft,text-completion-openai,ft:davinci-002,,,,1.2e-05,1.2e-05,0,,
2672,ft,openai,ft:gpt-3.5-turbo,,,,3e-06,6e-06,0,,
2673,ft,openai,ft:gpt-3.5-turbo-0125,,,,3e-06,6e-06,0,,
2674,ft,openai,ft:gpt-3.5-turbo-0613,,,,3e-06,6e-06,0,,
2675,ft,openai,ft:gpt-3.5-turbo-1106,,,,3e-06,6e-06,0,,
2676,ft,openai,ft:gpt-4-0613,,,,3e-05,6e-05,0,,
2677,ft,openai,ft:gpt-4o-2024-08-06,,,,3.75e-06,1.5e-05,0,,
2678,ft,openai,ft:gpt-4o-2024-11-20,,,,3.75e-06,1.5e-05,0,,
2679,ft,openai,ft:gpt-4o-mini-2024-07-18,,,,3e-07,1.2e-06,0,,
2680,ft,openai,ft:gpt-4.1-2025-04-14,,,,3e-06,1.2e-05,0,,
2681,ft,openai,ft:gpt-4.1-mini-2025-04-14,,,,8e-07,3.2e-06,0,,
2682,ft,openai,ft:gpt-4.1-nano-2025-04-14,,,,2e-07,8e-07,0,,
2683,ft,openai,ft:o4-mini-2025-04-16,,,,4e-06,1.6e-05,0,,
2684,galrionsoftworks-2-mn-loosecannon-12b-v1,nano-gpt,GalrionSoftworks 2/MN-LooseCannon-12B-v1,,,,4.93e-07,4.93e-07,0,,
2685,gemini-1-5-flash,google,gemini-1.5-flash,,,,7.5e-08,3e-07,0,,
2686,gemini-1-5-flash-8b,google,gemini-1.5-flash-8b,,,,3.75e-08,1.5e-07,0,,
2687,gemini-1-5-pro,google,gemini-1.5-pro,,,,1.25e-06,5e-06,0,,
2688,gemini-2-0-flash-001,vertex_ai-language-models,gemini-2.0-flash-001,,,,1.5e-07,6e-07,0,,
2689,gemini-2-0-flash-001,openrouter,google/gemini-2.0-flash-001,,,,1e-07,4e-07,0,,
2690,gemini-2-0-flash-001,kilo,google/gemini-2.0-flash-001,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
2691,gemini-2-0-flash-001,nano-gpt,gemini-2.0-flash-001,,,,1.003e-07,4.0799999999999995e-07,0,,
2692,gemini-2-0-flash-exp,openrouter,google/gemini-2.0-flash-exp:free,,,,0.0,0.0,1,high,
2693,gemini-2-0-flash-exp-image-generation,gemini,gemini-2.0-flash-exp-image-generation,,,,0.0,0.0,1,high,
2694,gemini-2-0-flash-exp-image-generation,nano-gpt,gemini-2.0-flash-exp-image-generation,,,,2.0000000000000002e-07,8.000000000000001e-07,0,,
2695,gemini-2-0-flash-lite-001,vertex_ai-language-models,gemini-2.0-flash-lite-001,,,,7.5e-08,3e-07,0,,
2696,gemini-2-0-flash-lite-001,openrouter,google/gemini-2.0-flash-lite-001,,,,7.5e-08,3e-07,0,,
2697,gemini-2-0-flash-lite-001,kilo,google/gemini-2.0-flash-lite-001,,,,7.5e-08,3e-07,0,,
2698,gemini-2-0-flash-thinking-exp-01-21,nano-gpt,gemini-2.0-flash-thinking-exp-01-21,,,,3.06e-07,1.003e-06,0,,
2699,gemini-2-0-flash-thinking-exp-1219,nano-gpt,gemini-2.0-flash-thinking-exp-1219,,,,1.003e-07,4.0799999999999995e-07,0,,
2700,gemini-2-0-pro-exp-02-05,nano-gpt,gemini-2.0-pro-exp-02-05,,,,1.989e-06,7.956e-06,0,,
2701,gemini-2-0-pro-reasoner,nano-gpt,gemini-2.0-pro-reasoner,,,,1.292e-06,4.998e-06,0,,
2702,gemini-2-5-computer-use-preview-10-2025,vertex_ai-language-models,gemini-2.5-computer-use-preview-10-2025,,,,1.25e-06,1e-05,0,,
2703,gemini-2-5-flash-image,vertex_ai-language-models,gemini-2.5-flash-image,,,,3e-07,2.5e-06,0,,
2704,gemini-2-5-flash-image,openrouter,google/gemini-2.5-flash-image,,,,3e-07,2.5e-06,0,,
2705,gemini-2-5-flash-image,qiniu-ai,gemini-2.5-flash-image,,,,,,,,
2706,gemini-2-5-flash-image,302ai,gemini-2.5-flash-image,,,,3e-07,3e-05,0,,
2707,gemini-2-5-flash-image,google,gemini-2.5-flash-image,,,,3e-07,3e-05,0,,
2708,gemini-2-5-flash-image,vercel,google/gemini-2.5-flash-image,,,,3e-07,2.5e-06,0,,
2709,gemini-2-5-flash-image-preview,google,gemini-2.5-flash-image-preview,,,,3e-07,3e-05,0,,
2710,gemini-2-5-flash-image-preview,vercel,google/gemini-2.5-flash-image-preview,,,,3e-07,2.5e-06,0,,
2711,gemini-2-5-flash-lite-preview-06-17,vertex_ai-language-models,gemini-2.5-flash-lite-preview-06-17,,,,1e-07,4e-07,0,,
2712,gemini-2-5-flash-lite-preview-06-17,google-vertex,gemini-2.5-flash-lite-preview-06-17,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
2713,gemini-2-5-flash-lite-preview-06-17,google,gemini-2.5-flash-lite-preview-06-17,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
2714,gemini-2-5-flash-lite-preview-06-17,jiekou,gemini-2.5-flash-lite-preview-06-17,,,,9e-08,3.6e-07,0,,
2715,gemini-2-5-flash-lite-preview-06-17,nano-gpt,gemini-2.5-flash-lite-preview-06-17,,,,1.5e-07,6e-07,0,,
2716,gemini-2-5-flash-native-audio-latest,gemini,gemini-2.5-flash-native-audio-latest,,,,3e-07,2.5e-06,0,,
2717,gemini-2-5-flash-native-audio-preview-09-2025,gemini,gemini-2.5-flash-native-audio-preview-09-2025,,,,3e-07,2.5e-06,0,,
2718,gemini-2-5-flash-native-audio-preview-12-2025,gemini,gemini-2.5-flash-native-audio-preview-12-2025,,,,3e-07,2.5e-06,0,,
2719,gemini-2-5-flash-nothink,302ai,gemini-2.5-flash-nothink,,,,3e-07,2.5e-06,0,,
2720,gemini-2-5-flash-preview-04-17,google-vertex,gemini-2.5-flash-preview-04-17,,,,1.5e-07,6e-07,0,,
2721,gemini-2-5-flash-preview-04-17,google,gemini-2.5-flash-preview-04-17,,,,1.5e-07,6e-07,0,,
2722,gemini-2-5-flash-preview-04-17,nano-gpt,gemini-2.5-flash-preview-04-17,,,,1.5e-07,6e-07,0,,
2723,gemini-2-5-flash-preview-04-17,nano-gpt,gemini-2.5-flash-preview-04-17:thinking,,,,1.5e-07,3.5e-06,0,,
2724,gemini-2-5-flash-preview-05-20,google-vertex,gemini-2.5-flash-preview-05-20,,,,1.5e-07,6e-07,0,,
2725,gemini-2-5-flash-preview-05-20,google,gemini-2.5-flash-preview-05-20,,,,1.5e-07,6e-07,0,,
2726,gemini-2-5-flash-preview-05-20,jiekou,gemini-2.5-flash-preview-05-20,,,,1.35e-07,3.15e-06,0,,
2727,gemini-2-5-flash-preview-05-20,nano-gpt,gemini-2.5-flash-preview-05-20,,,,1.5e-07,6e-07,0,,
2728,gemini-2-5-flash-preview-05-20,nano-gpt,gemini-2.5-flash-preview-05-20:thinking,,,,1.5e-07,3.5e-06,0,,
2729,gemini-2-5-flash-preview-09-2025,vertex_ai-language-models,gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2730,gemini-2-5-flash-preview-09-2025,openrouter,google/gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2731,gemini-2-5-flash-preview-09-2025,302ai,gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2732,gemini-2-5-flash-preview-09-2025,google-vertex,gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2733,gemini-2-5-flash-preview-09-2025,google,gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2734,gemini-2-5-flash-preview-09-2025,vercel,google/gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2735,gemini-2-5-flash-preview-09-2025,kilo,google/gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2736,gemini-2-5-flash-preview-09-2025,nano-gpt,gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2737,gemini-2-5-flash-preview-09-2025-thinking,nano-gpt,gemini-2.5-flash-preview-09-2025-thinking,,,,3e-07,2.5e-06,0,,
2738,gemini-2-5-flash-preview-tts,gemini,gemini-2.5-flash-preview-tts,,,,3e-07,2.5e-06,0,,
2739,gemini-2-5-flash-preview-tts,google,gemini-2.5-flash-preview-tts,,,,5e-07,1e-05,0,,
2740,gemini-2-5-pro-exp-03-25,nano-gpt,gemini-2.5-pro-exp-03-25,,,,2.5e-06,1e-05,0,,
2741,gemini-2-5-pro-preview,openrouter,google/gemini-2.5-pro-preview,,,,1.25e-06,1e-05,0,,
2742,gemini-2-5-pro-preview,kilo,google/gemini-2.5-pro-preview,,,,1.25e-06,1e-05,0,,
2743,gemini-2-5-pro-preview-03-25,nano-gpt,gemini-2.5-pro-preview-03-25,,,,2.5e-06,1e-05,0,,
2744,gemini-2-5-pro-preview-tts,vertex_ai-language-models,gemini-2.5-pro-preview-tts,,,,1.25e-06,1e-05,0,,
2745,gemini-2-5-pro-preview-tts,google,gemini-2.5-pro-preview-tts,,,,1e-06,2e-05,0,,
2746,gemini-3-0-flash-preview,qiniu-ai,gemini-3.0-flash-preview,,,,,,,,
2747,gemini-3-0-pro-image-preview,qiniu-ai,gemini-3.0-pro-image-preview,,,,,,,,
2748,gemini-3-0-pro-preview,qiniu-ai,gemini-3.0-pro-preview,,,,,,,,
2749,gemini-3-1-flash-image-preview,vertex_ai-language-models,gemini-3.1-flash-image-preview,,,,5e-07,3e-06,0,,
2750,gemini-3-1-flash-image-preview,openrouter,google/gemini-3.1-flash-image-preview,,,,5e-07,3e-06,0,,
2751,gemini-3-1-flash-image-preview,google,gemini-3.1-flash-image-preview,,,,2.5e-07,6e-05,0,,
2752,gemini-3-1-flash-image-preview,vercel,google/gemini-3.1-flash-image-preview,,,,5e-07,3e-06,0,,
2753,gemini-3-1-flash-lite,poe,google/gemini-3.1-flash-lite,,,,2.5e-07,1.5e-06,0,,
2754,gemini-3-1-flash-lite-preview,vertex_ai-language-models,gemini-3.1-flash-lite-preview,,,,2.5e-07,1.5e-06,0,,
2755,gemini-3-1-flash-lite-preview,openrouter,google/gemini-3.1-flash-lite-preview,,,,2.5e-07,1.5e-06,0,,
2756,gemini-3-1-flash-lite-preview,abacus,gemini-3.1-flash-lite-preview,,,,2.5e-07,1.5e-06,0,,
2757,gemini-3-1-flash-lite-preview,google,gemini-3.1-flash-lite-preview,,,,5e-07,3e-06,0,,
2758,gemini-3-1-flash-lite-preview,vercel,google/gemini-3.1-flash-lite-preview,,,,2.5e-07,1.5e-06,0,,
2759,gemini-3-1-pro,opencode,gemini-3.1-pro,,,,2e-06,1.2e-05,0,,
2760,gemini-3-1-pro,poe,google/gemini-3.1-pro,,,,2e-06,1.2e-05,0,,
2761,gemini-3-1-pro-preview,vertex_ai-language-models,gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2762,gemini-3-1-pro-preview,openrouter,google/gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2763,gemini-3-1-pro-preview,zenmux,google/gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2764,gemini-3-1-pro-preview,perplexity-agent,google/gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2765,gemini-3-1-pro-preview,abacus,gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2766,gemini-3-1-pro-preview,github-copilot,gemini-3.1-pro-preview,,,,0.0,0.0,1,rate_limited,
2767,gemini-3-1-pro-preview,google-vertex,gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2768,gemini-3-1-pro-preview,google,gemini-3.1-pro-preview,,,900.0,2e-06,1.2e-05,0,,
2769,gemini-3-1-pro-preview,venice,gemini-3-1-pro-preview,,,,2.5e-06,1.5e-05,0,,
2770,gemini-3-1-pro-preview,firmware,gemini-3-1-pro-preview,,,,2e-06,1.2e-05,0,,
2771,gemini-3-1-pro-preview,vercel,google/gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2772,gemini-3-1-pro-preview-customtools,vertex_ai-language-models,gemini-3.1-pro-preview-customtools,,,,2e-06,1.2e-05,0,,
2773,gemini-3-1-pro-preview-customtools,openrouter,google/gemini-3.1-pro-preview-customtools,,,,2e-06,1.2e-05,0,,
2774,gemini-3-1-pro-preview-customtools,google-vertex,gemini-3.1-pro-preview-customtools,,,,2e-06,1.2e-05,0,,
2775,gemini-3-1-pro-preview-customtools,google,gemini-3.1-pro-preview-customtools,,,,2e-06,1.2e-05,0,,
2776,gemini-3-pro-image,vercel,google/gemini-3-pro-image,,,,2e-06,0.00012,0,,
2777,gemini-3-pro-image-preview,vertex_ai-language-models,gemini-3-pro-image-preview,,,,2e-06,1.2e-05,0,,
2778,gemini-3-pro-image-preview,openrouter,google/gemini-3-pro-image-preview,,,,2e-06,1.2e-05,0,,
2779,gemini-3-pro-image-preview,302ai,gemini-3-pro-image-preview,,,,2e-06,0.00012,0,,
2780,gemini-3-pro-image-preview,nano-gpt,gemini-3-pro-image-preview,,,,2e-06,1.2e-05,0,,
2781,gemini-3-pro-preview-search,aihubmix,gemini-3-pro-preview-search,,,,2e-06,1.2e-05,0,,
2782,gemini-3-pro-preview-thinking,nano-gpt,gemini-3-pro-preview-thinking,,,,2e-06,1.2e-05,0,,
2783,gemini-deep-research,poe,google/gemini-deep-research,,,,1.6000000000000001e-06,9.6e-06,0,,
2784,gemini-deep-research-pro-preview-12-2025,gemini,gemini/deep-research-pro-preview-12-2025,,,,2e-06,1.2e-05,0,,
2785,gemini-embedding-001,vertex_ai-embedding-models,gemini-embedding-001,,,,1.5e-07,0.0,0,,
2786,gemini-embedding-001,google-vertex,gemini-embedding-001,,,,1.5e-07,0.0,0,,
2787,gemini-embedding-001,google,gemini-embedding-001,,,,1.5e-07,0.0,0,,
2788,gemini-embedding-001,vercel,google/gemini-embedding-001,,,,1.5e-07,0.0,0,,
2789,gemini-embedding-2-preview,vertex_ai-embedding-models,gemini-embedding-2-preview,,,,2e-07,0.0,0,,
2790,gemini-exp-1206,gemini,gemini-exp-1206,,,,3e-07,2.5e-06,0,,
2791,gemini-exp-1206,nano-gpt,gemini-exp-1206,,,,1.258e-06,4.998e-06,0,,
2792,gemini-flash-1-5,nano-gpt,google/gemini-flash-1.5,,,,7.480000000000001e-08,3.06e-07,0,,
2793,gemini-flash-experimental,vertex_ai-language-models,gemini-flash-experimental,,,,0.0,0.0,1,high,
2794,gemini-flash-latest,gemini,gemini-flash-latest,,,,3e-07,2.5e-06,0,,
2795,gemini-flash-latest,google-vertex,gemini-flash-latest,,,,3e-07,2.5e-06,0,,
2796,gemini-flash-latest,google,gemini-flash-latest,,,,3e-07,2.5e-06,0,,
2797,gemini-flash-lite-latest,gemini,gemini-flash-lite-latest,,,,1e-07,4e-07,0,,
2798,gemini-flash-lite-latest,google-vertex,gemini-flash-lite-latest,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
2799,gemini-flash-lite-latest,google,gemini-flash-lite-latest,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
2800,gemini-gemini-1-5-flash,gemini,gemini/gemini-1.5-flash,,,,7.5e-08,0.0,0,,
2801,gemini-gemini-2-0-flash,gemini,gemini/gemini-2.0-flash,,,,1e-07,4e-07,0,,
2802,gemini-gemini-2-0-flash-001,gemini,gemini/gemini-2.0-flash-001,,,,1e-07,4e-07,0,,
2803,gemini-gemini-2-0-flash-exp-image-generation,gemini,gemini/gemini-2.0-flash-exp-image-generation,,,,0.0,0.0,1,high,
2804,gemini-gemini-2-0-flash-lite,gemini,gemini/gemini-2.0-flash-lite,,,,7.5e-08,3e-07,0,,
2805,gemini-gemini-2-0-flash-lite-001,gemini,gemini/gemini-2.0-flash-lite-001,,,,7.5e-08,3e-07,0,,
2806,gemini-gemini-2-5-computer-use-preview-10-2025,gemini,gemini/gemini-2.5-computer-use-preview-10-2025,,,,1.25e-06,1e-05,0,,
2807,gemini-gemini-2-5-flash,gemini,gemini/gemini-2.5-flash,,,,3e-07,2.5e-06,0,,
2808,gemini-gemini-2-5-flash-image,gemini,gemini/gemini-2.5-flash-image,,,,3e-07,2.5e-06,0,,
2809,gemini-gemini-2-5-flash-lite,gemini,gemini/gemini-2.5-flash-lite,,,,1e-07,4e-07,0,,
2810,gemini-gemini-2-5-flash-lite-preview-06-17,gemini,gemini/gemini-2.5-flash-lite-preview-06-17,,,,1e-07,4e-07,0,,
2811,gemini-gemini-2-5-flash-lite-preview-09-2025,gemini,gemini/gemini-2.5-flash-lite-preview-09-2025,,,,1e-07,4e-07,0,,
2812,gemini-gemini-2-5-flash-native-audio-latest,gemini,gemini/gemini-2.5-flash-native-audio-latest,,,,3e-07,2.5e-06,0,,
2813,gemini-gemini-2-5-flash-native-audio-preview-09-2025,gemini,gemini/gemini-2.5-flash-native-audio-preview-09-2025,,,,3e-07,2.5e-06,0,,
2814,gemini-gemini-2-5-flash-native-audio-preview-12-2025,gemini,gemini/gemini-2.5-flash-native-audio-preview-12-2025,,,,3e-07,2.5e-06,0,,
2815,gemini-gemini-2-5-flash-preview-09-2025,gemini,gemini/gemini-2.5-flash-preview-09-2025,,,,3e-07,2.5e-06,0,,
2816,gemini-gemini-2-5-flash-preview-tts,gemini,gemini/gemini-2.5-flash-preview-tts,,,,3e-07,2.5e-06,0,,
2817,gemini-gemini-2-5-pro,gemini,gemini/gemini-2.5-pro,,,,1.25e-06,1e-05,0,,
2818,gemini-gemini-2-5-pro-preview-tts,gemini,gemini/gemini-2.5-pro-preview-tts,,,,1.25e-06,1e-05,0,,
2819,gemini-gemini-3-1-flash-image-preview,gemini,gemini/gemini-3.1-flash-image-preview,,,,2.5e-07,1.5e-06,0,,
2820,gemini-gemini-3-1-flash-lite-preview,gemini,gemini/gemini-3.1-flash-lite-preview,,,,2.5e-07,1.5e-06,0,,
2821,gemini-gemini-3-1-pro-preview,gemini,gemini/gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
2822,gemini-gemini-3-1-pro-preview-customtools,gemini,gemini/gemini-3.1-pro-preview-customtools,,,,2e-06,1.2e-05,0,,
2823,gemini-gemini-3-flash-preview,gemini,gemini/gemini-3-flash-preview,,,,5e-07,3e-06,0,,
2824,gemini-gemini-3-pro-image-preview,gemini,gemini/gemini-3-pro-image-preview,,,,2e-06,1.2e-05,0,,
2825,gemini-gemini-3-pro-preview,gemini,gemini/gemini-3-pro-preview,,,,2e-06,1.2e-05,0,,
2826,gemini-gemini-embedding-001,gemini,gemini/gemini-embedding-001,,,,1.5e-07,0.0,0,,
2827,gemini-gemini-embedding-2-preview,gemini,gemini/gemini-embedding-2-preview,,,,2e-07,0.0,0,,
2828,gemini-gemini-exp-1114,gemini,gemini/gemini-exp-1114,,,,0.0,0.0,1,high,
2829,gemini-gemini-exp-1206,gemini,gemini/gemini-exp-1206,,,,0.0,0.0,1,high,
2830,gemini-gemini-flash-latest,gemini,gemini/gemini-flash-latest,,,,3e-07,2.5e-06,0,,
2831,gemini-gemini-flash-lite-latest,gemini,gemini/gemini-flash-lite-latest,,,,1e-07,4e-07,0,,
2832,gemini-gemini-gemma-2-27b-it,gemini,gemini/gemini-gemma-2-27b-it,,,,3.5e-07,1.05e-06,0,,
2833,gemini-gemini-gemma-2-9b-it,gemini,gemini/gemini-gemma-2-9b-it,,,,3.5e-07,1.05e-06,0,,
2834,gemini-gemini-live-2-5-flash-preview-native-audio-09-2025,gemini,gemini/gemini-live-2.5-flash-preview-native-audio-09-2025,,,,3e-07,2e-06,0,,
2835,gemini-gemini-pro-latest,gemini,gemini/gemini-pro-latest,,,,1.25e-06,1e-05,0,,
2836,gemini-gemini-robotics-er-1-5-preview,gemini,gemini/gemini-robotics-er-1.5-preview,,,,3e-07,2.5e-06,0,,
2837,gemini-gemma-3-27b-it,gemini,gemini/gemma-3-27b-it,,,,0.0,0.0,1,high,
2838,gemini-imagen-3-0-fast-generate-001,gemini,gemini/imagen-3.0-fast-generate-001,,,,,,,,
2839,gemini-imagen-3-0-generate-001,gemini,gemini/imagen-3.0-generate-001,,,,,,,,
2840,gemini-imagen-3-0-generate-002,gemini,gemini/imagen-3.0-generate-002,,,,,,,,
2841,gemini-imagen-4-0-fast-generate-001,gemini,gemini/imagen-4.0-fast-generate-001,,,,,,,,
2842,gemini-imagen-4-0-generate-001,gemini,gemini/imagen-4.0-generate-001,,,,,,,,
2843,gemini-imagen-4-0-ultra-generate-001,gemini,gemini/imagen-4.0-ultra-generate-001,,,,,,,,
2844,gemini-learnlm-1-5-pro-experimental,gemini,gemini/learnlm-1.5-pro-experimental,,,,0.0,0.0,1,high,
2845,gemini-live-2-5-flash,google,gemini-live-2.5-flash,,,,5e-07,2e-06,0,,
2846,gemini-live-2-5-flash-preview-native-audio,google,gemini-live-2.5-flash-preview-native-audio,,,,5e-07,2e-06,0,,
2847,gemini-live-2-5-flash-preview-native-audio-09-2025,vertex_ai-language-models,gemini-live-2.5-flash-preview-native-audio-09-2025,,,,3e-07,2e-06,0,,
2848,gemini-pro-latest,gemini,gemini-pro-latest,,,,1.25e-06,1e-05,0,,
2849,gemini-robotics-er-1-5-preview,vertex_ai-language-models,gemini-robotics-er-1.5-preview,,,,3e-07,2.5e-06,0,,
2850,gemini-veo-2-0-generate-001,gemini,gemini/veo-2.0-generate-001,,,,,,,,
2851,gemini-veo-3-1-fast-generate-001,gemini,gemini/veo-3.1-fast-generate-001,,,,,,,,
2852,gemini-veo-3-1-fast-generate-preview,gemini,gemini/veo-3.1-fast-generate-preview,,,,,,,,
2853,gemini-veo-3-1-generate-001,gemini,gemini/veo-3.1-generate-001,,,,,,,,
2854,gemini-veo-3-1-generate-preview,gemini,gemini/veo-3.1-generate-preview,,,,,,,,
2855,gemma-2-27b-it,openrouter,google/gemma-2-27b-it,,,,6.5e-07,6.5e-07,0,,
2856,gemma-2-27b-it,nvidia,google/gemma-2-27b-it,,,,0.0,0.0,1,high,
2857,gemma-2-27b-it,kilo,google/gemma-2-27b-it,,,,6.5e-07,6.5e-07,0,,
2858,gemma-2-2b-it,nvidia,google/gemma-2-2b-it,,,,0.0,0.0,1,high,
2859,gemma-2-2b-it,nebius,google/gemma-2-2b-it,,,,2e-08,6e-08,0,,
2860,gemma-2-9b-it,openrouter,google/gemma-2-9b-it,,,,3e-08,9e-08,0,,
2861,gemma-2-9b-it,kilo,google/gemma-2-9b-it,,,,3e-08,9e-08,0,,
2862,gemma-2-9b-it-fast,nebius,google/gemma-2-9b-it-fast,,,,3e-08,9e-08,0,,
2863,gemma-3,inference,google/gemma-3,,,,1.5e-07,3e-07,0,,
2864,gemma-3-12b-it,openrouter,google/gemma-3-12b-it:free,,,,0.0,0.0,1,high,
2865,gemma-3-12b-it,openrouter,google/gemma-3-12b-it,,,,4e-08,1.3e-07,0,,
2866,gemma-3-12b-it,nvidia,google/gemma-3-12b-it,,,,0.0,0.0,1,high,
2867,gemma-3-12b-it,helicone,gemma-3-12b-it,,,,5e-08,1e-07,0,,
2868,gemma-3-12b-it,kilo,google/gemma-3-12b-it:free,,,,0.0,0.0,1,high,
2869,gemma-3-12b-it,kilo,google/gemma-3-12b-it,,,,3e-08,1.0000000000000001e-07,0,,
2870,gemma-3-1b-it,nvidia,google/gemma-3-1b-it,,,,0.0,0.0,1,high,
2871,gemma-3-27b-arliai-rpmax-v3,nano-gpt,Gemma-3-27B-ArliAI-RPMax-v3,,,,3.06e-07,3.06e-07,0,,
2872,gemma-3-27b-big-tiger-v3,nano-gpt,Gemma-3-27B-Big-Tiger-v3,,,,3.06e-07,3.06e-07,0,,
2873,gemma-3-27b-cardprojector-v4,nano-gpt,Gemma-3-27B-CardProjector-v4,,,,3.06e-07,3.06e-07,0,,
2874,gemma-3-27b-glitter,nano-gpt,Gemma-3-27B-Glitter,,,,3.06e-07,3.06e-07,0,,
2875,gemma-3-27b-it,openrouter,google/gemma-3-27b-it:free,,,,0.0,0.0,1,high,
2876,gemma-3-27b-it,openrouter,google/gemma-3-27b-it,,,,3e-08,1.1e-07,0,,
2877,gemma-3-27b-it,nvidia,google/gemma-3-27b-it,,,,0.0,0.0,1,high,
